Annotation Symbol,Brain_female,Brain_male,Carcass_female,Carcass_male,Eye_female,Eye_male,MTube_fem,MTube_male,SGland_female,SGland_male
CG1007,58.0,54.0,30.0,33.0,40.0,47.0,43.0,23.0,8.6,13.0
CG43740,6.4,8.5,0.4,0.1,1.0,1.3,0.0,0.0,0.0,0.1
CG43308,0.0,0.0,0.4,0.2,0.2,0.3,0.0,0.0,0.2,0.4
CG13131,0.1,0.1,0.1,0.3,0.1,0.1,0.0,0.3,0.2,0.2
CG3880,0.6,0.7,0.2,0.2,0.5,0.5,0.3,0.4,0.3,0.4
CG7940,4.0,3.9,2.3,2.6,3.4,3.3,2.2,2.7,2.4,2.9
CG15814,14.0,14.0,13.0,12.0,18.0,20.0,31.0,30.0,34.0,36.0
CG6953,12.0,8.7,82.0,77.0,77.0,64.0,1.7,2.4,4.6,15.0
CG34399,0.1,0.1,1.5,0.3,0.1,0.1,0.2,0.1,1.2,0.5
CG5495,13.0,13.0,32.0,32.0,29.0,28.0,33.0,32.0,31.0,30.0
CG6279,0.1,0.2,0.9,4.2,0.7,0.9,0.2,2.7,0.0,0.9
CG16984,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.2
CG32532,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6094,6.3,6.0,7.8,7.7,5.6,5.4,7.4,6.2,6.1,7.6
CG4924,5.2,5.0,4.6,2.7,2.6,2.1,2.8,1.6,7.1,2.6
CG3025,3.1,3.1,2.8,2.7,3.1,3.4,2.4,2.8,3.0,3.4
CG11966,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG9702,0.0,0.0,2.0,2.9,0.0,0.0,254.0,199.0,0.2,0.7
CG3520,1.8,1.7,1.2,1.0,1.4,1.4,1.0,1.2,1.4,1.2
CG8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG9346,3.6,3.7,2.8,2.4,2.6,2.7,3.8,3.9,2.9,4.2
CG4122,97.0,96.0,37.0,38.0,41.0,49.0,18.0,18.0,40.0,64.0
CG6741,4.2,4.4,2.6,2.6,4.7,5.0,1.1,0.9,1.9,1.5
CG10751,38.0,36.0,29.0,42.0,55.0,56.0,45.0,34.0,45.0,60.0
CG3733,13.0,14.0,8.4,6.8,10.0,11.0,10.0,9.8,12.0,13.0
CG10650,1.0,0.9,8.0,7.2,0.5,0.4,47.0,52.0,84.0,125.0
CG32263,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.7,0.0,0.2
CG5644,7.5,7.1,1.0,1.2,14.0,17.0,0.4,0.6,1.2,0.7
CG9949,8.0,9.2,6.4,6.4,8.2,11.0,7.2,7.4,8.7,8.2
CG8914,0.0,0.1,0.0,1.6,0.0,0.1,0.0,0.5,0.0,0.2
CG34116,6.2,5.0,2.5,1.7,3.4,3.3,1.5,2.1,3.1,2.9
CG6868,0.6,0.8,0.6,0.4,0.5,0.5,0.0,0.0,0.1,0.1
CG7304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1
CG1655,0.2,0.4,1.1,1.2,0.5,0.7,0.3,0.8,2.3,0.7
CG9952,5.4,6.4,3.7,5.1,6.7,10.0,13.0,15.0,3.5,6.8
CG1578,13.0,15.0,12.0,9.6,17.0,16.0,6.9,6.2,39.0,59.0
CG13702,6.3,7.0,0.1,0.4,0.5,0.6,0.0,0.1,0.1,0.1
CG33995,27.0,30.0,1.0,2.3,8.7,16.0,1.6,0.7,0.9,1.8
CG12186,3.6,4.1,2.8,3.0,2.8,2.3,3.2,3.6,2.9,3.6
CG10194,4.1,3.6,8.4,7.0,6.4,5.3,11.0,10.0,6.2,5.6
CG9434,0.2,0.2,2.5,2.9,0.2,0.0,139.0,47.0,0.3,1.5
CG1461,2.8,1.6,110.0,101.0,173.0,175.0,0.3,0.3,5.5,22.0
CG32024,0.0,0.0,5.1,5.6,0.0,0.0,631.0,572.0,0.1,1.0
CG15161,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0
CG17571,0.1,0.3,12.0,11.0,0.4,0.2,0.3,16.0,0.6,0.5
CG6025,9.1,8.8,15.0,16.0,17.0,14.0,32.0,30.0,35.0,37.0
CG10428,13.0,13.0,5.2,4.1,7.9,8.7,2.7,2.8,4.7,3.7
CG4770,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.1,0.1,0.2
CG2096,42.0,48.0,11.0,11.0,79.0,106.0,7.6,7.0,63.0,105.0
CG14648,58.0,58.0,140.0,115.0,82.0,65.0,118.0,100.0,106.0,97.0
CG9849,9.9,9.6,13.0,13.0,14.0,12.0,8.7,7.7,17.0,18.0
CG14430,1.9,2.0,15.0,14.0,18.0,15.0,1.1,0.6,6.7,7.7
CG31698,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
CG15138,16.0,18.0,0.9,1.1,2.2,3.0,0.1,0.1,0.4,0.4
CG42402,32.0,35.0,1.2,1.8,2.2,2.6,0.1,0.0,0.4,0.6
CG31148,0.1,0.1,0.4,0.8,0.0,0.0,0.0,1.1,0.0,0.0
CG3870,4.2,4.0,4.8,4.7,7.0,6.6,2.5,2.6,5.3,7.2
CG3860,29.0,31.0,12.0,12.0,20.0,26.0,22.0,20.0,13.0,17.0
CG6394,5.3,5.0,7.8,5.6,6.9,6.7,3.2,2.4,107.0,84.0
CG7180,13.0,16.0,9.3,7.6,6.1,7.9,0.2,0.4,0.9,2.6
CG13252,4.1,3.9,5.4,5.9,4.4,4.6,73.0,60.0,4.0,5.8
CG30036,0.5,0.4,0.8,0.7,0.2,0.2,0.2,0.3,0.1,0.2
CG42770,7.4,7.7,4.6,3.3,5.4,5.5,4.3,4.4,11.0,7.8
CG2034,3.2,3.4,7.0,6.2,3.7,3.2,6.2,6.3,3.7,3.5
CG12414,64.0,66.0,2.9,3.0,12.0,17.0,0.2,0.2,5.0,1.7
CG30468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG41503,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0
CG1121,5.9,5.3,24.0,31.0,41.0,62.0,0.6,0.8,2.1,9.0
CG31247,4.9,6.2,0.3,0.4,2.3,3.4,0.1,0.1,0.1,0.2
CG12529,0.6,0.4,16.0,28.0,7.0,9.3,45.0,47.0,4.0,11.0
CG31549,7.9,7.0,15.0,15.0,17.0,14.0,20.0,20.0,16.0,19.0
CG6617,16.0,14.0,15.0,14.0,20.0,18.0,19.0,14.0,13.0,17.0
CG9270,0.1,0.1,0.5,0.6,0.2,0.2,48.0,61.0,0.0,0.2
CG34196,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.1,7.9
CG44002,1.5,1.8,1.0,0.9,0.9,1.0,0.9,1.0,2.1,1.4
CG31646,7.0,8.2,0.3,0.4,0.5,0.5,0.0,0.0,0.1,0.2
CG8552,8.6,9.5,13.0,11.0,15.0,15.0,8.6,9.8,20.0,20.0
CG33484,2.7,3.0,8.9,9.1,5.2,6.9,0.8,0.9,3.3,7.1
CG13848,2.8,2.6,21.0,22.0,52.0,61.0,3.8,4.8,3.8,6.9
CG18402,5.8,5.2,6.3,4.7,6.8,6.2,8.8,6.9,7.7,4.7
CG15122,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG33512,28.0,30.0,0.8,1.1,4.3,5.2,0.0,0.0,0.2,0.4
CG17028,1.2,1.2,2.8,3.9,1.4,1.2,73.0,78.0,1.0,2.3
CG12974,0.1,0.1,2.4,2.8,0.2,0.1,57.0,51.0,0.4,1.9
CG42773,0.5,0.5,0.4,0.2,0.5,0.2,0.4,0.6,0.2,0.8
CG15255,0.4,0.2,4.9,8.3,0.3,0.1,2.0,10.0,1.8,2.1
CG18176,2.4,2.4,2.9,2.0,3.0,3.3,2.1,2.8,2.5,2.5
CG1172,5.7,6.7,5.3,4.8,2.0,1.9,2.9,5.0,3.0,2.9
CG34109,0.3,0.3,1.0,1.2,0.3,0.2,0.0,0.0,0.0,0.1
CG42302,0.6,1.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.2
CG43368,25.0,26.0,1.0,1.4,9.2,15.0,0.2,0.2,0.8,1.2
CG5016,5.8,16.0,3.2,1703.0,0.0,4.3,21.0,321.0,1.4,151.0
CG34110,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.2
CG5057,18.0,16.0,26.0,30.0,33.0,31.0,24.0,23.0,24.0,31.0
CG42531,0.0,0.0,0.0,0.5,0.1,0.0,2.6,2.1,0.1,0.1
CG3779,14.0,16.0,6.6,6.6,19.0,25.0,99.0,95.0,14.0,17.0
CG6146,7.7,8.2,14.0,9.0,10.0,8.5,14.0,12.0,20.0,12.0
CG6743,2.7,2.6,4.5,3.6,3.6,2.9,2.9,2.9,3.8,3.5
CG10566,13.0,13.0,0.5,1.2,11.0,13.0,0.0,0.2,0.4,0.5
CG9363,5.9,6.9,18.0,25.0,11.0,16.0,3.2,2.6,0.5,3.2
CG14305,0.1,0.1,0.0,4.2,0.1,0.1,0.1,3.3,0.1,1.1
CG11654,8.2,7.3,50.0,26.0,47.0,26.0,67.0,46.0,29.0,21.0
CG43092,4.6,4.3,33.0,44.0,56.0,48.0,1.2,0.9,2.1,7.2
CG3630,0.5,1.3,43.0,48.0,2.0,2.0,0.3,0.4,4.1,10.0
CG9033,0.0,0.1,0.3,0.2,0.7,0.6,0.0,0.1,0.2,0.1
CG3412,21.0,23.0,17.0,17.0,14.0,17.0,17.0,16.0,21.0,20.0
CG16869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG9882,2.8,2.8,5.0,3.6,4.1,3.8,3.8,3.1,4.3,4.2
CG31089,0.8,0.9,0.1,0.3,0.0,0.0,0.7,0.4,0.0,0.0
CG13613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG34278,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
CG10473,25.0,27.0,9.4,8.0,13.0,15.0,10.0,10.0,9.5,11.0
CG8584,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.2
CG14521,10.0,11.0,0.4,0.6,0.7,1.0,0.0,0.0,0.1,0.3
CG8640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1
CG5270,4.2,4.5,3.8,3.3,4.6,5.2,4.5,5.5,5.8,6.8
CG8580,22.0,22.0,38.0,31.0,25.0,27.0,37.0,34.0,33.0,26.0
CG33207,5.0,5.8,0.7,0.7,0.8,0.8,2.4,3.0,1.1,2.1
CG2493,8.6,7.8,36.0,49.0,43.0,52.0,1.4,1.0,6.1,9.8
CG1245,3.5,3.5,2.6,3.1,3.1,2.8,2.0,1.8,2.4,2.4
CG6493,6.1,6.7,14.0,13.0,10.0,10.0,11.0,16.0,10.0,11.0
CG13516,0.2,0.2,8.1,11.0,3.2,2.9,86.0,76.0,1.4,3.0
CG32666,9.3,9.5,12.0,7.4,12.0,8.0,15.0,11.0,8.0,13.0
CG14605,0.0,0.0,0.0,2.5,0.0,0.1,0.0,1.5,0.0,0.6
CG6693,9.7,10.0,7.1,7.0,8.5,9.1,6.4,6.9,7.9,6.9
CG12052,91.0,95.0,51.0,37.0,81.0,99.0,66.0,60.0,82.0,60.0
CG1584,1.4,1.4,1.8,0.8,0.9,0.9,0.9,0.9,2.7,0.6
CG3001,33.0,31.0,55.0,70.0,51.0,48.0,47.0,57.0,66.0,83.0
CG13059,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
CG9588,5.0,4.6,12.0,15.0,9.0,7.7,10.0,11.0,6.5,9.8
CG42853,0.1,0.1,0.0,4.9,0.1,0.1,0.6,2.4,0.0,0.8
CG17237,0.0,0.0,0.0,2.0,0.0,0.1,0.0,1.6,0.0,0.5
CG2158,4.0,4.4,9.0,4.8,5.2,4.1,7.6,6.3,9.5,6.2
CG10488,0.1,0.0,0.5,0.4,3.1,4.7,0.0,0.0,22.0,36.0
CG32485,29.0,30.0,9.9,13.0,35.0,42.0,59.0,46.0,14.0,27.0
CG8799,0.0,0.1,0.9,0.1,0.0,0.0,6.2,6.4,0.7,0.1
CG32202,6.6,5.8,3.8,4.1,3.9,3.6,6.4,4.0,6.2,3.9
CG43161,0.0,0.1,2.8,3.5,1.0,1.2,0.0,0.0,0.2,0.5
CG15889,3.5,3.2,2.1,2.1,2.3,2.1,2.4,2.1,2.3,2.4
CG13247,0.4,0.4,0.4,0.3,0.2,0.6,0.4,0.3,0.2,0.4
CG32230,448.0,431.0,1812.0,3155.0,753.0,761.0,1399.0,1294.0,953.0,1719.0
CG16995,0.0,0.0,0.0,0.1,0.1,0.1,3.0,1.0,0.0,0.0
CG3714,15.0,14.0,37.0,43.0,27.0,29.0,220.0,208.0,15.0,26.0
CG34193,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.1
CG11875,1.8,1.9,3.0,1.8,2.2,2.0,1.7,1.3,3.1,1.8
CG33866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG9856,7.3,8.1,4.0,3.6,5.0,5.6,2.0,1.8,3.6,4.5
CG5885,15.0,14.0,64.0,48.0,70.0,38.0,46.0,42.0,127.0,116.0
CG5220,9.5,9.3,9.4,7.0,10.0,9.2,6.5,6.1,9.8,7.4
CG11251,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.8,0.0,0.2
CG7554,0.4,0.5,5.8,17.0,5.5,12.0,15.0,11.0,9.7,15.0
CG9773,12.0,12.0,10.0,9.8,14.0,12.0,11.0,9.5,18.0,17.0
CG4557,4.9,4.6,4.0,3.3,7.3,7.8,4.1,3.8,7.8,8.2
CG7920,50.0,50.0,423.0,440.0,194.0,163.0,139.0,121.0,111.0,247.0
CG30438,0.4,0.3,1.6,23.0,2.2,5.6,0.7,1.0,0.5,1.9
CG9680,1.4,1.3,5.2,2.0,3.2,1.8,2.4,1.8,3.9,1.9
CG8532,13.0,14.0,23.0,23.0,82.0,122.0,64.0,62.0,20.0,24.0
CG3277,1.5,1.6,0.2,0.4,0.1,0.2,0.6,0.8,2.4,3.7
CG12251,0.2,0.3,49.0,50.0,1.8,1.7,0.3,0.4,1.8,7.6
CG32283,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0
CG1342,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
CG11423,1.4,1.5,0.5,1.5,0.8,1.4,0.6,1.5,0.9,1.2
CG31414,1.9,1.5,14.0,16.0,9.8,10.0,1.4,0.5,0.5,2.1
CG2086,21.0,22.0,15.0,13.0,19.0,23.0,19.0,18.0,13.0,17.0
CG32576,13.0,13.0,24.0,24.0,21.0,18.0,24.0,31.0,63.0,46.0
CG6948,35.0,35.0,57.0,60.0,64.0,63.0,88.0,89.0,84.0,105.0
CG5692,9.3,9.7,7.2,5.7,10.0,12.0,4.8,4.3,7.7,8.4
CG3919,0.3,0.4,0.4,0.6,0.4,0.4,0.2,0.2,0.9,0.5
CG13796,1.7,1.4,5.4,7.0,1.3,2.7,1.8,1.9,1.0,2.1
CG17293,8.0,8.5,8.0,8.1,11.0,10.0,7.7,7.4,9.4,10.0
CG9003,14.0,16.0,9.2,10.0,9.1,12.0,13.0,16.0,18.0,25.0
CG43954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
CG40305,2.7,4.8,0.9,1.6,0.8,1.7,0.7,1.3,0.2,0.8
CG43093,6.8,7.1,115.0,133.0,64.0,64.0,4.1,1.4,4.7,16.0
CG10192,10.0,11.0,2.6,3.3,4.1,5.6,3.6,5.8,5.9,5.3
CG6116,5.4,6.0,4.0,4.0,6.1,7.3,5.5,5.3,6.1,9.3
CG6931,0.2,0.2,0.1,0.6,0.1,0.1,0.2,0.3,0.1,0.3
CG15198,0.2,0.3,0.0,2.8,0.1,0.3,0.0,3.7,0.0,0.8
CG13421,1.6,1.4,234.0,360.0,93.0,102.0,1.3,0.4,6.4,30.0
CG4962,0.0,0.0,0.4,0.2,9.1,5.6,0.0,0.0,0.1,0.3
CG1513,29.0,31.0,11.0,13.0,15.0,19.0,41.0,38.0,9.8,13.0
CG15892,0.4,0.6,0.2,2.6,2.1,2.8,0.3,1.9,0.2,0.8
CG13636,20.0,18.0,1.3,1.0,5.5,7.4,0.0,0.0,0.2,0.4
CG7238,1.8,2.1,1.4,1.1,1.6,1.7,1.7,1.9,2.4,2.9
CG31835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG34412,13.0,13.0,6.2,4.6,7.6,8.2,7.6,7.0,11.0,5.9
CG11064,236.0,153.0,2246.0,1765.0,1738.0,1135.0,37.0,16.0,115.0,221.0
CG1258,0.1,0.2,1.6,0.2,0.1,0.0,0.3,0.2,3.7,0.2
CG7406,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4267,0.4,0.3,9.3,12.0,3.4,3.9,1.7,1.2,119.0,250.0
CG11984,22.0,23.0,43.0,43.0,26.0,25.0,18.0,16.0,22.0,32.0
CG12806,8.0,9.6,0.2,0.4,1.8,2.7,0.0,0.0,0.1,0.2
CG7806,6.5,7.1,8.3,8.0,8.1,9.7,13.0,13.0,16.0,22.0
CG44195,2.6,2.4,0.2,0.3,169.0,253.0,0.0,0.0,0.6,1.3
CG32067,18.0,20.0,6.8,5.8,7.4,9.0,5.7,5.2,5.7,5.4
CG10113,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.3,0.0,0.5
CG3592,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0
CG9362,2.0,2.2,11.0,13.0,14.0,13.0,18.0,19.0,12.0,16.0
CG17178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6304,0.0,0.0,0.0,2.8,0.0,0.1,0.0,1.4,0.0,0.4
CG15144,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.4,0.0,0.2
CG11968,13.0,13.0,15.0,15.0,14.0,14.0,20.0,21.0,14.0,17.0
CG15126,0.1,0.0,1.0,2.7,0.2,0.0,5.1,8.0,0.5,2.0
CG32404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG33290,0.1,0.1,0.0,7.1,0.0,0.1,0.2,0.3,0.0,0.2
CG7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
CG33124,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.1,0.0
CG7102,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2
CG12092,0.0,0.0,0.4,0.3,0.0,0.1,0.1,0.7,0.0,0.0
CG31935,5.7,5.8,5.3,5.4,5.3,6.3,3.6,4.1,6.7,7.9
CG34452,0.2,0.0,1.5,1.8,0.5,0.8,0.3,0.3,0.2,2.2
CG10175,0.1,0.2,0.6,0.7,0.3,0.4,0.8,1.1,7.2,11.0
CG8264,10.0,9.9,11.0,9.2,16.0,13.0,11.0,8.9,12.0,13.0
CG7191,3.3,3.6,0.6,0.6,0.1,0.1,1.5,0.6,0.1,0.5
CG8153,28.0,31.0,10.0,8.6,12.0,15.0,11.0,11.0,8.2,6.2
CG43711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG8648,1.3,1.4,3.1,1.5,1.3,1.1,2.1,2.2,4.6,2.3
CG32019,0.8,1.2,54.0,62.0,3.0,4.0,2.3,2.2,7.8,20.0
CG42822,0.1,0.0,0.6,0.8,0.6,0.5,0.1,0.2,1.6,2.7
CG7874,0.0,0.2,48.0,48.0,0.0,0.2,4695.0,7332.0,0.5,10.0
CG12506,0.0,0.0,0.2,1.5,0.0,0.1,0.0,3.7,4.4,16.0
CG2145,12.0,9.7,55.0,59.0,276.0,283.0,6.8,21.0,3.6,13.0
CG6798,43.0,45.0,1.6,2.2,4.6,5.7,0.0,0.0,0.3,1.0
CG9621,17.0,15.0,33.0,39.0,32.0,27.0,0.6,0.6,1.3,5.4
CG6136,3.8,3.8,1.6,1.5,1.6,1.9,1.3,1.2,1.4,1.9
CG1951,7.9,8.8,3.4,3.0,5.9,7.6,4.6,4.5,5.5,6.5
CG5826,21.0,22.0,52.0,54.0,46.0,38.0,42.0,50.0,23.0,34.0
CG10563,2.2,2.3,1.8,1.4,2.1,2.6,1.1,1.2,2.6,2.0
CG13626,4.8,4.9,6.1,5.8,5.6,4.8,5.2,4.5,19.0,14.0
CG42700,7.3,7.7,3.3,4.5,2.2,3.2,0.0,0.1,0.6,1.9
CG7954,21.0,20.0,31.0,29.0,29.0,28.0,31.0,26.0,20.0,26.0
CG13481,0.3,0.3,0.0,1.3,0.1,0.2,0.0,0.4,0.0,0.4
CG4877,3.1,3.6,2.4,1.8,2.7,3.0,2.6,2.7,3.8,3.4
CG12847,0.0,0.0,0.8,1.9,0.6,0.5,1.8,3.2,0.2,2.2
CG34446,1.1,0.9,6.5,13.0,2.3,2.6,1.4,0.6,0.7,2.0
CG12950,34.0,37.0,0.9,1.2,5.7,8.4,0.1,0.0,0.2,0.5
CG3097,3.7,3.6,7.4,9.2,2.4,2.1,0.9,0.6,2.0,6.5
CG4565,2.9,2.7,1.1,1.4,2.4,2.4,0.7,0.7,0.6,0.8
CG43389,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6988,38.0,35.0,169.0,142.0,152.0,97.0,87.0,93.0,232.0,248.0
CG10103,15.0,16.0,15.0,17.0,19.0,21.0,31.0,22.0,17.0,23.0
CG17489,529.0,495.0,1469.0,909.0,1487.0,773.0,1285.0,986.0,947.0,1175.0
CG34211,0.0,0.3,47.0,27.0,2.3,1.6,4.2,4.3,1299.0,1585.0
CG5052,0.8,0.9,6.5,2.4,2.0,1.9,1.4,1.3,21.0,1.3
CG1849,0.8,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
CG30372,17.0,18.0,7.1,5.9,9.5,11.0,14.0,12.0,10.0,11.0
CG12376,0.0,0.0,0.0,1.2,0.0,0.1,0.0,0.6,0.0,0.2
CG33243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG17249,2.2,2.1,2.4,2.1,1.9,1.9,2.1,2.5,2.0,2.3
CG4533,1.4,1.5,75.0,61.0,7.2,5.2,11.0,20.0,5.0,9.0
CG17045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG15323,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.1
CG42529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG12132,9.1,8.1,8.7,6.9,13.0,12.0,23.0,20.0,9.1,9.4
CG16712,81.0,20.0,1257.0,1267.0,1129.0,592.0,181.0,72.0,144.0,369.0
CG3354,2.6,3.0,0.7,21.0,1.3,2.0,1.4,15.0,1.3,4.6
CG16792,7.4,6.6,9.6,7.5,6.7,6.8,15.0,12.0,13.0,7.8
CG9975,0.6,0.8,0.0,4.3,0.0,0.2,0.0,3.3,0.0,1.1
CG8687,4.4,4.6,1.8,1.5,3.0,4.0,5.8,4.9,2.8,3.4
CG33838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG14402,0.1,0.1,0.0,1.6,0.0,0.1,0.4,1.3,0.0,0.5
CG15909,1.8,2.1,0.4,0.5,0.4,0.3,0.9,1.3,0.4,0.5
CG8524,9.6,9.8,3.5,3.4,6.7,7.6,6.1,5.3,1.4,2.1
CG11887,3.1,3.2,6.4,3.9,4.7,3.5,5.0,3.7,4.8,4.8
CG16926,1.3,1.5,385.0,563.0,16.0,34.0,11.0,7.1,4.0,13.0
CG40042,58.0,55.0,90.0,122.0,54.0,52.0,73.0,63.0,80.0,87.0
CG31157,0.1,0.0,20.0,66.0,0.2,0.3,0.2,0.7,0.4,3.7
CG43755,1.3,1.3,0.4,3.9,0.5,0.7,0.8,2.5,0.2,1.0
CG10422,0.0,0.0,0.9,0.4,0.0,0.0,0.1,0.1,2.0,0.2
CG31404,0.2,0.2,0.1,0.3,0.1,0.0,0.0,0.3,0.1,0.3
CG43189,0.1,0.3,0.0,0.3,0.1,0.2,0.0,0.2,0.1,0.3
CG45050,47.0,50.0,97.0,89.0,52.0,57.0,88.0,76.0,63.0,47.0
CG6762,5.6,5.6,6.3,11.0,9.0,9.8,16.0,15.0,6.2,11.0
CG14383,2.0,2.2,0.3,0.6,1.0,1.2,0.9,0.9,0.6,0.7
CG6661,0.1,0.2,0.1,2.0,0.0,0.1,0.2,1.4,0.0,0.5
CG2098,9.0,9.8,29.0,38.0,16.0,15.0,16.0,14.0,9.5,13.0
CG34131,5.1,5.9,8.5,7.9,7.3,7.6,15.0,13.0,9.6,14.0
CG1850,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0
CG30158,21.0,24.0,0.2,0.4,0.8,0.9,0.0,0.0,0.1,0.1
CG43968,0.6,0.4,1.1,1.1,1.3,1.8,104.0,99.0,0.1,0.1
CG4204,15.0,15.0,34.0,33.0,36.0,33.0,17.0,16.0,16.0,22.0
CG10444,18.0,18.0,16.0,17.0,34.0,36.0,2.7,3.2,5.2,4.6
CG8136,0.4,0.4,0.4,3.2,0.4,0.6,0.3,2.9,0.5,1.5
CG42733,0.9,1.0,0.0,2.6,0.1,0.3,0.2,2.0,0.0,0.6
CG11695,4.2,4.0,2.5,2.6,7.2,6.8,1.6,1.7,2.7,3.4
CG17292,3.5,2.9,64.0,80.0,17.0,19.0,14.0,16.0,11.0,19.0
CG12244,6.9,7.3,8.5,9.3,6.3,8.1,9.7,11.0,9.4,9.5
CG6028,9.5,8.2,49.0,65.0,44.0,41.0,149.0,149.0,19.0,35.0
CG17888,35.0,36.0,38.0,45.0,33.0,62.0,38.0,42.0,38.0,47.0
CG44406,1.3,1.3,0.0,2.4,0.1,0.0,0.0,0.0,0.0,0.2
CG18681,0.3,0.4,58.0,22.0,3.4,1.1,0.7,4.2,33.0,15.0
CG17760,3.0,3.1,0.6,0.7,0.6,0.6,0.2,0.2,0.5,0.5
CG9674,91.0,105.0,46.0,47.0,198.0,250.0,24.0,27.0,68.0,208.0
CG15754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG31802,1.7,1.5,0.0,3.4,0.1,0.2,0.0,2.5,0.0,0.6
CG44158,1.0,1.4,0.1,0.7,0.4,0.3,0.0,1.1,0.2,0.2
CG12946,0.3,0.4,0.9,1.1,0.4,0.4,19.0,20.0,0.1,0.7
CG42388,1.0,1.0,6.7,5.6,8.1,9.4,22.0,21.0,16.0,18.0
CG30366,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0.1,0.6
CG30418,4.3,4.7,0.8,0.7,0.3,0.3,0.0,0.0,0.2,0.3
CG15443,7.1,7.8,9.5,8.0,12.0,12.0,11.0,8.2,9.9,12.0
CG5287,7.1,6.9,13.0,12.0,46.0,65.0,19.0,18.0,20.0,19.0
CG32038,24.0,23.0,20.0,25.0,31.0,30.0,33.0,25.0,16.0,16.0
CG15676,0.1,0.1,0.1,1.0,0.0,0.1,0.1,0.9,0.0,0.2
CG1401,3.8,4.2,3.6,3.8,5.8,7.2,4.0,4.1,3.8,3.7
CG7789,6.2,7.2,9.6,9.8,14.0,14.0,11.0,13.0,9.8,10.0
CG3903,0.9,0.8,4.0,3.8,11.0,13.0,12.0,10.0,7.6,13.0
CG32364,4.3,5.4,1.9,1.5,1.6,1.5,1.4,0.9,3.9,1.8
